ORDER_NUMBER,RETAILER_NAME,RETAILER_SITE_CODE,RETAILER_CONTACT_CODE,SALES_STAFF_CODE,SALES_BRANCH_CODE,ORDER_DATE,ORDER_METHOD_CODE
8347,Beter Buitenleven,284,281,23,9,2023-08-20,2
8348,Beter Buitenleven,285,282,22,9,2023-07-23,4
8349,Beter Buitenleven,288,285,26,9,2023-08-07,4
8350,Extra Sport,290,287,22,9,2023-08-22,7
8351,Extra Sport,291,288,26,9,2023-07-14,4
8352,Extra Sport,289,286,23,9,2023-07-20,4
8353,Sportworld,276,273,22,9,2023-08-15,4
8354,Sportworld,275,272,22,9,2023-08-21,1
8355,Sportworld,272,269,22,9,2023-08-06,7
8356,Sportworld,274,271,23,9,2023-07-08,7
8357,Sportworld,273,270,26,9,2023-07-09,5
8358,Topforma,277,274,26,9,2023-07-26,7
8359,Beter Buitenleven,287,284,24,9,2024-07-27,3
8360,Beter Buitenleven,286,283,23,9,2024-08-06,7
8361,Beter Buitenleven,284,281,23,9,2024-08-21,7
8362,Beter Buitenleven,285,282,26,9,2024-08-16,5
8363,Beter Buitenleven,288,285,26,9,2024-07-06,4
8364,Extra Sport,290,287,22,9,2024-07-16,5
8365,Extra Sport,291,288,26,9,2024-08-24,5
8366,Extra Sport,289,286,23,9,2024-07-24,2
8367,Sportworld,276,273,26,9,2024-07-30,2
8368,Sportworld,275,272,24,9,2024-07-17,2
8369,Sportworld,272,269,24,9,2024-07-20,5
8370,Sportworld,274,271,26,9,2024-07-06,7
8371,Sportworld,273,270,22,9,2024-07-18,7
8372,Topforma,277,274,26,9,2024-08-12,2
8373,Beter Buitenleven,287,284,23,9,2022-10-11,4
8374,Beter Buitenleven,286,283,26,9,2022-10-11,2
8375,Beter Buitenleven,284,281,26,9,2022-10-15,2
8376,Beter Buitenleven,285,282,23,9,2022-10-08,3
8377,Beter Buitenleven,288,285,23,9,2022-10-11,2
8378,Extra Sport,290,287,26,9,2022-10-23,8
8379,Extra Sport,291,288,26,9,2022-10-11,4
8380,Extra Sport,289,286,22,9,2022-10-05,7
8381,Holland Zonzoekers,280,277,23,9,2022-10-09,1
8382,Holland Zonzoekers,282,279,26,9,2022-10-06,5
8383,Holland Zonzoekers,281,278,24,9,2022-10-24,5
8384,Holland Zonzoekers,283,280,24,9,2022-10-07,2
8385,Beter Buitenleven,287,284,22,9,2023-10-18,7
8386,Beter Buitenleven,286,283,26,9,2023-10-18,5
8387,Beter Buitenleven,284,281,23,9,2023-10-17,5
8388,Beter Buitenleven,285,282,26,9,2023-10-07,7
8389,Beter Buitenleven,288,285,22,9,2023-10-12,5
8390,Extra Sport,290,287,24,9,2023-10-05,1
8391,Extra Sport,291,288,26,9,2023-10-09,2
8392,Extra Sport,289,286,26,9,2023-10-08,4
8393,Holland Zonzoekers,280,277,24,9,2023-10-24,2
8394,Holland Zonzoekers,282,279,26,9,2023-10-17,2
8395,Holland Zonzoekers,281,278,22,9,2023-10-13,2
8396,Holland Zonzoekers,283,280,23,9,2023-10-05,5
8409,Extra Sport,290,287,23,9,2022-12-21,3
8410,Extra Sport,291,288,26,9,2022-12-20,3
8411,Extra Sport,289,286,24,9,2022-12-23,7
8412,Sportworld,276,273,26,9,2022-11-23,4
8413,Sportworld,275,272,23,9,2022-12-08,4
8414,Sportworld,272,269,26,9,2022-11-06,1
8415,Sportworld,274,271,26,9,2022-11-13,7
8416,Sportworld,273,270,26,9,2022-11-25,1
8417,Topforma,277,274,22,9,2022-11-20,2
8418,Extra Sport,290,287,26,9,2023-12-21,2
8419,Extra Sport,291,288,23,9,2023-11-25,7
8420,Extra Sport,289,286,26,9,2023-12-16,4
8421,Sportworld,276,273,22,9,2023-12-11,7
8422,Sportworld,275,272,26,9,2023-11-06,2
8423,Sportworld,272,269,22,9,2023-12-12,7
8424,Sportworld,274,271,24,9,2023-12-16,5
8425,Sportworld,273,270,24,9,2023-11-27,2
8426,Topforma,277,274,26,9,2023-11-24,2
8436,Naranco de Bulnes,327,312,94,29,2022-03-30,7
8437,Naranco de Bulnes,327,312,94,29,2022-10-20,2
8438,Naranco de Bulnes,327,312,94,29,2022-07-28,5
8439,Naranco de Bulnes,326,311,95,29,2022-03-19,7
8440,Naranco de Bulnes,326,311,95,29,2022-09-27,7
8441,Naranco de Bulnes,326,311,95,29,2022-07-30,4
8442,Naranco de Bulnes,329,314,94,29,2022-03-26,4
8443,Naranco de Bulnes,329,314,94,29,2022-09-08,7
8444,Naranco de Bulnes,329,314,94,29,2022-08-01,2
8445,Naranco de Bulnes,330,315,94,29,2022-04-26,4
8446,Naranco de Bulnes,330,315,94,29,2022-09-16,7
8447,Naranco de Bulnes,330,315,94,29,2022-07-15,2
8448,Naranco de Bulnes,332,317,95,29,2022-03-15,5
8449,Naranco de Bulnes,332,317,95,29,2022-10-24,4
8450,Naranco de Bulnes,332,317,95,29,2022-07-16,5
8451,Ocio y Aventura,328,313,94,29,2022-04-17,2
8452,Ocio y Aventura,328,313,94,29,2022-09-13,2
8453,Ocio y Aventura,328,313,94,29,2022-08-19,7
8454,Ocio y Aventura,331,316,94,29,2022-04-28,2
8455,Ocio y Aventura,331,316,94,29,2022-09-27,4
8456,Ocio y Aventura,331,316,94,29,2022-08-20,3
8457,Ocio y Aventura,333,318,95,29,2022-04-04,4
8458,Ocio y Aventura,333,318,95,29,2022-09-27,2
8459,Ocio y Aventura,333,318,95,29,2022-08-20,4
8460,Ocio y Aventura,334,319,95,29,2022-04-02,7
8461,Ocio y Aventura,334,319,95,29,2022-10-07,3
8462,Ocio y Aventura,334,319,95,29,2022-07-26,5
8463,Naranco de Bulnes,327,312,94,29,2023-03-26,7
8464,Naranco de Bulnes,327,312,94,29,2023-09-09,4
8465,Naranco de Bulnes,327,312,94,29,2023-07-26,2
8466,Naranco de Bulnes,326,311,95,29,2023-03-17,8
8467,Naranco de Bulnes,326,311,95,29,2023-09-18,7
8468,Naranco de Bulnes,326,311,95,29,2023-07-05,2
8469,Naranco de Bulnes,329,314,95,29,2023-04-28,4
8470,Naranco de Bulnes,329,314,95,29,2023-10-06,4
8471,Naranco de Bulnes,329,314,95,29,2023-07-23,4
8472,Naranco de Bulnes,330,315,94,29,2023-03-15,5
8473,Naranco de Bulnes,330,315,94,29,2023-10-24,4
8474,Naranco de Bulnes,330,315,94,29,2023-07-08,4
8475,Naranco de Bulnes,332,317,95,29,2023-03-19,7
8476,Naranco de Bulnes,332,317,95,29,2023-10-04,3
8477,Naranco de Bulnes,332,317,95,29,2023-08-12,5
8478,Ocio y Aventura,328,313,95,29,2023-04-16,1
8479,Ocio y Aventura,328,313,95,29,2023-09-19,2
8480,Ocio y Aventura,328,313,95,29,2023-08-04,4
8481,Ocio y Aventura,331,316,94,29,2023-04-08,3
8482,Ocio y Aventura,331,316,94,29,2023-09-13,2
8483,Ocio y Aventura,331,316,94,29,2023-07-26,4
8484,Ocio y Aventura,333,318,95,29,2023-04-25,5
8485,Ocio y Aventura,333,318,95,29,2023-10-16,4
8486,Ocio y Aventura,333,318,95,29,2023-08-16,5
8487,Ocio y Aventura,334,319,95,29,2023-04-11,5
8488,Ocio y Aventura,334,319,95,29,2023-09-12,3
8489,Ocio y Aventura,334,319,95,29,2023-07-10,7
8490,Naranco de Bulnes,327,312,94,29,2024-04-02,5
8492,Naranco de Bulnes,327,312,94,29,2024-07-30,1
8493,Naranco de Bulnes,326,311,94,29,2024-04-15,7
8495,Naranco de Bulnes,326,311,94,29,2024-07-22,5
8496,Naranco de Bulnes,329,314,94,29,2024-04-18,2
8497,Naranco de Bulnes,329,314,94,29,2024-09-11,7
8498,Naranco de Bulnes,329,314,94,29,2024-08-01,5
8499,Naranco de Bulnes,330,315,94,29,2024-04-11,7
8500,Naranco de Bulnes,330,315,94,29,2024-09-06,4
8501,Naranco de Bulnes,330,315,94,29,2024-08-03,2
8502,Naranco de Bulnes,332,317,94,29,2024-03-22,5
8503,Naranco de Bulnes,332,317,94,29,2024-09-20,4
8504,Naranco de Bulnes,332,317,94,29,2024-08-22,5
8505,Ocio y Aventura,328,313,95,29,2024-04-01,7
8506,Ocio y Aventura,328,313,95,29,2024-09-25,5
8507,Ocio y Aventura,328,313,95,29,2024-07-08,7
8508,Ocio y Aventura,331,316,94,29,2024-04-20,5
8509,Ocio y Aventura,331,316,94,29,2024-09-24,4
8510,Ocio y Aventura,331,316,94,29,2024-08-17,5
8511,Ocio y Aventura,333,318,94,29,2024-03-19,5
8512,Ocio y Aventura,333,318,94,29,2024-09-21,2
8513,Ocio y Aventura,333,318,94,29,2024-07-12,4
8514,Ocio y Aventura,334,319,94,29,2024-03-31,5
8515,Ocio y Aventura,334,319,94,29,2024-09-09,5
8516,Ocio y Aventura,334,319,94,29,2024-08-08,4
8517,Campingspecialisten,261,258,29,15,2022-04-10,1
8518,Campingspecialisten,261,258,29,15,2022-10-04,7
8519,Campingspecialisten,261,258,29,15,2022-08-06,2
8520,Campingspecialisten,262,259,27,15,2022-04-05,7
8521,Campingspecialisten,262,259,27,15,2022-10-05,4
8522,Campingspecialisten,262,259,27,15,2022-08-09,2
8523,Campingspecialisten,263,260,29,15,2022-04-03,7
8524,Campingspecialisten,263,260,29,15,2022-09-10,4
8525,Campingspecialisten,263,260,29,15,2022-07-09,5
8526,Campingspecialisten,260,257,28,15,2022-04-24,4
8527,Campingspecialisten,260,257,28,15,2022-09-22,7
8528,Campingspecialisten,260,257,28,15,2022-07-31,5
8529,Campingspecialisten,264,261,27,15,2022-04-05,2
8530,Campingspecialisten,264,261,27,15,2022-09-10,1
8531,Campingspecialisten,264,261,27,15,2022-08-18,1
8532,Grand choix,270,267,27,15,2022-03-31,2
8533,Grand choix,270,267,27,15,2022-09-19,2
8534,Grand choix,270,267,27,15,2022-08-10,7
8535,Grand choix,269,266,27,15,2022-04-08,7
8536,Grand choix,269,266,27,15,2022-10-09,7
8537,Grand choix,269,266,27,15,2022-07-07,3
8538,Sport Jonas,265,262,29,15,2022-03-16,5
8539,Sport Jonas,265,262,29,15,2022-10-09,1
8540,Sport Jonas,265,262,29,15,2022-08-20,5
8541,Sport Jonas,267,264,29,15,2022-04-03,7
8542,Sport Jonas,267,264,29,15,2022-09-16,7
8543,Sport Jonas,267,264,29,15,2022-07-23,1
8544,Sport Jonas,266,263,29,15,2022-04-01,1
8545,Sport Jonas,266,263,29,15,2022-09-09,7
8546,Sport Jonas,266,263,29,15,2022-08-10,4
8547,Sport Jonas,268,265,29,15,2022-04-07,2
8548,Sport Jonas,268,265,29,15,2022-09-14,4
8549,Sport Jonas,268,265,29,15,2022-07-09,5
8550,T & R Sport,271,268,27,15,2022-03-15,7
8551,T & R Sport,271,268,27,15,2022-10-16,5
8552,T & R Sport,271,268,27,15,2022-08-08,7
8553,Campingspecialisten,261,258,27,15,2023-04-03,5
8554,Campingspecialisten,261,258,27,15,2023-09-22,7
8555,Campingspecialisten,261,258,27,15,2023-08-04,7
8556,Campingspecialisten,262,259,29,15,2023-04-23,5
8557,Campingspecialisten,262,259,29,15,2023-09-21,2
8558,Campingspecialisten,262,259,29,15,2023-07-20,7
8559,Campingspecialisten,263,260,27,15,2023-04-03,2
8560,Campingspecialisten,263,260,27,15,2023-09-12,5
8561,Campingspecialisten,263,260,27,15,2023-08-18,5
8562,Campingspecialisten,260,257,28,15,2023-03-13,2
8563,Campingspecialisten,260,257,28,15,2023-09-11,7
8564,Campingspecialisten,260,257,28,15,2023-08-11,4
8565,Campingspecialisten,264,261,29,15,2023-04-18,2
8566,Campingspecialisten,264,261,29,15,2023-09-11,2
8567,Campingspecialisten,264,261,29,15,2023-07-21,5
8568,Grand choix,270,267,28,15,2023-04-12,7
8569,Grand choix,270,267,28,15,2023-09-16,1
8570,Grand choix,270,267,28,15,2023-07-19,5
8571,Grand choix,269,266,28,15,2023-04-24,3
8572,Grand choix,269,266,28,15,2023-10-10,4
8573,Grand choix,269,266,28,15,2023-08-13,4
8574,Sport Jonas,265,262,27,15,2023-04-06,4
8575,Sport Jonas,265,262,27,15,2023-09-26,2
8576,Sport Jonas,265,262,27,15,2023-07-14,5
8577,Sport Jonas,267,264,28,15,2023-03-22,5
8578,Sport Jonas,267,264,28,15,2023-10-16,5
8579,Sport Jonas,267,264,28,15,2023-08-19,2
8580,Sport Jonas,266,263,27,15,2023-04-17,2
8581,Sport Jonas,266,263,27,15,2023-09-23,4
8582,Sport Jonas,266,263,27,15,2023-07-23,2
8583,Sport Jonas,268,265,28,15,2023-04-22,5
8584,Sport Jonas,268,265,28,15,2023-09-13,2
8585,Sport Jonas,268,265,28,15,2023-08-04,4
8586,T & R Sport,271,268,28,15,2023-03-25,4
8587,T & R Sport,271,268,28,15,2023-09-29,7
8588,T & R Sport,271,268,28,15,2023-07-08,8
8589,Campingspecialisten,261,258,27,15,2024-03-15,5
8590,Campingspecialisten,261,258,27,15,2024-09-26,7
8591,Campingspecialisten,261,258,27,15,2024-07-23,7
8592,Campingspecialisten,262,259,29,15,2024-04-13,5
8594,Campingspecialisten,262,259,29,15,2024-08-01,8
8595,Campingspecialisten,263,260,27,15,2024-04-02,7
8596,Campingspecialisten,263,260,27,15,2024-09-30,5
8597,Campingspecialisten,263,260,27,15,2024-08-22,5
8598,Campingspecialisten,260,257,29,15,2024-03-17,1
8600,Campingspecialisten,260,257,29,15,2024-07-23,7
8601,Campingspecialisten,264,261,29,15,2024-03-27,7
8603,Campingspecialisten,264,261,29,15,2024-08-03,5
8604,Grand choix,270,267,27,15,2024-03-27,5
8606,Grand choix,270,267,27,15,2024-07-15,8
8607,Grand choix,269,266,29,15,2024-04-26,7
8609,Grand choix,269,266,29,15,2024-08-08,5
8610,Sport Jonas,265,262,28,15,2024-04-25,7
8612,Sport Jonas,265,262,28,15,2024-07-25,2
8613,Sport Jonas,267,264,27,15,2024-04-01,7
8614,Sport Jonas,267,264,27,15,2024-09-08,4
8615,Sport Jonas,267,264,27,15,2024-07-09,4
8616,Sport Jonas,266,263,28,15,2024-04-23,5
8618,Sport Jonas,266,263,28,15,2024-07-05,7
8619,Sport Jonas,268,265,28,15,2024-03-31,5
8621,Sport Jonas,268,265,28,15,2024-07-13,2
8622,T & R Sport,271,268,27,15,2024-04-08,7
8623,T & R Sport,271,268,27,15,2024-09-15,5
8624,T & R Sport,271,268,27,15,2024-07-10,2
8625,Campingspecialisten,261,258,29,15,2022-06-23,8
8626,Campingspecialisten,262,259,29,15,2022-06-24,2
8627,Campingspecialisten,263,260,29,15,2022-06-19,2
8628,Campingspecialisten,260,257,28,15,2022-06-29,4
8629,Campingspecialisten,264,261,29,15,2022-06-27,1
8630,Grand choix,270,267,29,15,2022-05-19,2
8631,Grand choix,269,266,29,15,2022-06-30,2
8632,Sport Jonas,265,262,29,15,2022-05-18,3
8633,Sport Jonas,267,264,27,15,2022-05-12,2
8634,Sport Jonas,266,263,27,15,2022-05-27,2
8635,Sport Jonas,268,265,27,15,2022-05-31,2
8636,T & R Sport,271,268,28,15,2022-05-23,1
8637,Campingspecialisten,261,258,27,15,2023-06-13,1
8638,Campingspecialisten,262,259,28,15,2023-06-01,2
8639,Campingspecialisten,263,260,28,15,2023-06-05,2
8640,Campingspecialisten,260,257,29,15,2023-06-28,5
8641,Campingspecialisten,264,261,27,15,2023-06-06,4
8642,Grand choix,270,267,27,15,2023-05-26,3
8643,Grand choix,269,266,28,15,2023-06-24,5
8644,Sport Jonas,265,262,27,15,2023-06-19,5
8645,Sport Jonas,267,264,29,15,2023-05-17,2
8646,Sport Jonas,266,263,27,15,2023-06-14,5
8647,Sport Jonas,268,265,27,15,2023-06-16,4
8648,T & R Sport,271,268,27,15,2023-05-21,2
8649,Campingspecialisten,261,258,27,15,2024-06-20,2
8650,Campingspecialisten,262,259,29,15,2024-06-05,7
8651,Campingspecialisten,263,260,27,15,2024-06-05,2
8652,Campingspecialisten,260,257,28,15,2024-05-31,2
8653,Campingspecialisten,264,261,29,15,2024-06-23,2
8654,Grand choix,270,267,29,15,2024-05-12,2
8655,Grand choix,269,266,27,15,2024-05-29,5
8656,Sport Jonas,265,262,28,15,2024-05-23,4
8657,Sport Jonas,267,264,29,15,2024-06-02,7
8658,Sport Jonas,266,263,27,15,2024-06-06,5
8659,Sport Jonas,268,265,28,15,2024-06-15,5
8660,T & R Sport,271,268,29,15,2024-05-23,7
8661,Campingspecialisten,261,258,29,15,2022-10-20,2
8662,Campingspecialisten,262,259,29,15,2022-10-18,5
8663,Campingspecialisten,263,260,29,15,2022-10-23,5
8664,Campingspecialisten,260,257,27,15,2022-10-24,7
8665,Campingspecialisten,264,261,27,15,2022-10-23,3
8666,Grand choix,270,267,29,15,2022-10-15,2
8667,Grand choix,269,266,28,15,2022-10-16,2
8668,Sport Jonas,265,262,29,15,2022-09-30,2
8669,Sport Jonas,267,264,28,15,2022-10-22,2
8670,Sport Jonas,266,263,29,15,2022-10-11,7
8671,Sport Jonas,268,265,29,15,2022-10-24,1
8672,T & R Sport,271,268,29,15,2022-10-11,2
8673,Campingspecialisten,261,258,28,15,2023-10-21,1
8674,Campingspecialisten,262,259,27,15,2023-10-25,3
8675,Campingspecialisten,263,260,28,15,2023-10-10,7
8676,Campingspecialisten,260,257,28,15,2023-10-11,2
8677,Campingspecialisten,264,261,28,15,2023-10-10,2
8678,Grand choix,270,267,29,15,2023-10-07,8
8679,Grand choix,269,266,27,15,2023-10-24,2
8680,Sport Jonas,265,262,29,15,2023-10-15,1
8681,Sport Jonas,267,264,29,15,2023-10-22,2
8682,Sport Jonas,266,263,28,15,2023-10-24,2
8683,Sport Jonas,268,265,27,15,2023-10-10,5
8684,T & R Sport,271,268,28,15,2023-10-25,2
8736,Alles f³r Drau¯en,414,423,116,37,2023-04-04,2
8737,Alles f³r Drau¯en,414,423,116,37,2023-10-17,7
8738,Alles f³r Drau¯en,414,423,116,37,2023-06-07,2
8739,Arnold's Clubs,419,428,117,37,2023-04-09,5
8740,Arnold's Clubs,419,428,117,37,2023-09-25,5
8741,Arnold's Clubs,419,428,117,37,2023-05-14,8
8742,Arnold's Clubs,420,429,117,37,2023-04-21,5
8743,Arnold's Clubs,420,429,117,37,2023-09-23,7
8744,Arnold's Clubs,420,429,117,37,2023-06-09,4
8745,Arnold's Clubs,417,426,117,37,2023-04-09,7
8746,Arnold's Clubs,417,426,117,37,2023-09-18,5
8747,Arnold's Clubs,417,426,117,37,2023-06-13,7
8748,Arnold's Clubs,418,427,118,37,2023-04-06,5
8750,Arnold's Clubs,418,427,118,37,2023-06-22,5
8751,Arnold's Clubs,422,431,116,37,2023-04-27,4
8752,Arnold's Clubs,422,431,116,37,2023-10-25,1
8753,Arnold's Clubs,422,431,116,37,2023-05-29,4
8754,Grand choix,413,422,116,37,2023-03-17,4
8755,Grand choix,413,422,116,37,2023-09-06,3
8756,Grand choix,413,422,116,37,2023-06-27,5
8757,Grand choix,412,421,117,37,2023-04-14,7
8758,Grand choix,412,421,117,37,2023-09-19,4
8759,Grand choix,412,421,117,37,2023-05-24,2
8760,Grand choix,416,425,118,37,2023-04-26,3
8761,Grand choix,416,425,118,37,2023-09-13,7
8762,Grand choix,416,425,118,37,2023-05-30,2
8763,Windsurfing Z³richsee,411,420,116,37,2023-03-27,3
8764,Windsurfing Z³richsee,411,420,116,37,2023-09-10,1
8765,Windsurfing Z³richsee,411,420,116,37,2023-06-06,2
8766,Windsurfing Z³richsee,423,432,116,37,2023-04-28,2
8767,Windsurfing Z³richsee,423,432,116,37,2023-09-10,7
8768,Windsurfing Z³richsee,423,432,116,37,2023-05-29,7
8769,Windsurfing Z³richsee,421,430,118,37,2023-03-22,4
8770,Windsurfing Z³richsee,421,430,118,37,2023-09-20,2
8771,Windsurfing Z³richsee,421,430,118,37,2023-06-17,2
8772,Windsurfing Z³richsee,415,424,117,37,2023-04-03,2
8773,Windsurfing Z³richsee,415,424,117,37,2023-10-12,5
8774,Windsurfing Z³richsee,415,424,117,37,2023-06-24,5
8775,Alles f³r Drau¯en,414,423,117,37,2024-03-23,7
8777,Alles f³r Drau¯en,414,423,117,37,2024-06-17,1
8778,Arnold's Clubs,419,428,116,37,2024-03-20,2
8779,Arnold's Clubs,419,428,116,37,2024-09-22,2
8780,Arnold's Clubs,419,428,116,37,2024-05-12,4
8781,Arnold's Clubs,420,429,116,37,2024-04-04,4
8783,Arnold's Clubs,420,429,116,37,2024-06-04,7
8784,Arnold's Clubs,417,426,117,37,2024-04-13,4
8786,Arnold's Clubs,417,426,117,37,2024-06-01,2
8787,Arnold's Clubs,418,427,117,37,2024-03-17,1
8788,Arnold's Clubs,418,427,117,37,2024-09-06,5
8789,Arnold's Clubs,418,427,117,37,2024-06-06,7
8790,Arnold's Clubs,422,431,116,37,2024-04-13,7
8792,Arnold's Clubs,422,431,116,37,2024-05-15,5
8793,Grand choix,413,422,118,37,2024-03-24,5
8794,Grand choix,413,422,118,37,2024-09-05,4
8795,Grand choix,413,422,118,37,2024-05-12,5
8796,Grand choix,412,421,118,37,2024-04-05,5
8797,Grand choix,412,421,118,37,2024-09-25,3
8798,Grand choix,412,421,118,37,2024-06-02,7
8799,Grand choix,416,425,118,37,2024-04-03,4
8800,Grand choix,416,425,118,37,2024-09-22,5
8801,Grand choix,416,425,118,37,2024-05-16,7
8802,Windsurfing Z³richsee,411,420,117,37,2024-03-16,5
8803,Windsurfing Z³richsee,411,420,117,37,2024-09-19,2
8804,Windsurfing Z³richsee,411,420,117,37,2024-05-17,7
8805,Windsurfing Z³richsee,423,432,117,37,2024-03-12,2
8807,Windsurfing Z³richsee,423,432,117,37,2024-06-29,2
8808,Windsurfing Z³richsee,421,430,118,37,2024-03-17,4
8809,Windsurfing Z³richsee,421,430,118,37,2024-09-30,5
8810,Windsurfing Z³richsee,421,430,118,37,2024-06-27,5
8811,Windsurfing Z³richsee,415,424,117,37,2024-04-04,3
8813,Windsurfing Z³richsee,415,424,117,37,2024-06-12,2
8814,"Chen Yu Enterprise Co.,",365,356,103,33,2022-04-16,7
8815,"Chen Yu Enterprise Co.,",365,356,103,33,2022-09-30,3
8816,"Chen Yu Enterprise Co.,",365,356,103,33,2022-06-28,7
8817,"Chen Yu Enterprise Co.,",363,354,104,33,2022-04-12,4
8818,"Chen Yu Enterprise Co.,",363,354,104,33,2022-09-30,7
8819,"Chen Yu Enterprise Co.,",363,354,104,33,2022-06-15,2
8820,"Chen Yu Enterprise Co.,",360,351,104,33,2022-03-22,2
8821,"Chen Yu Enterprise Co.,",360,351,104,33,2022-10-05,2
8822,"Chen Yu Enterprise Co.,",360,351,104,33,2022-06-26,7
8823,"Chen Yu Enterprise Co.,",358,349,103,33,2022-04-02,5
8824,"Chen Yu Enterprise Co.,",358,349,103,33,2022-10-07,5
8825,"Chen Yu Enterprise Co.,",358,349,103,33,2022-06-19,7
8826,Fu Chin Sport Equipment Co.,362,353,104,33,2022-03-30,2
8827,Fu Chin Sport Equipment Co.,362,353,104,33,2022-09-20,5
8828,Fu Chin Sport Equipment Co.,362,353,104,33,2022-06-15,3
8829,Hai Wan Shin Sport Equipment Co.,359,350,104,33,2022-04-11,5
8830,Hai Wan Shin Sport Equipment Co.,359,350,104,33,2022-10-22,1
8831,Hai Wan Shin Sport Equipment Co.,359,350,104,33,2022-06-11,4
8832,Hai Wan Shin Sport Equipment Co.,357,348,104,33,2022-03-16,7
8833,Hai Wan Shin Sport Equipment Co.,357,348,104,33,2022-09-30,3
8834,Hai Wan Shin Sport Equipment Co.,357,348,104,33,2022-06-22,5
8835,Hai Wan Shin Sport Equipment Co.,361,352,104,33,2022-04-18,7
8836,Hai Wan Shin Sport Equipment Co.,361,352,104,33,2022-09-12,3
8837,Hai Wan Shin Sport Equipment Co.,361,352,104,33,2022-05-14,2
8838,Hai Wan Shin Sport Equipment Co.,366,357,103,33,2022-04-01,4
8839,Hai Wan Shin Sport Equipment Co.,366,357,103,33,2022-09-17,1
8840,Hai Wan Shin Sport Equipment Co.,366,357,103,33,2022-05-31,1
8841,Hai Wan Shin Sport Equipment Co.,364,355,104,33,2022-03-19,3
8842,Hai Wan Shin Sport Equipment Co.,364,355,104,33,2022-10-25,2
8843,Hai Wan Shin Sport Equipment Co.,364,355,104,33,2022-05-31,2
8844,"Chen Yu Enterprise Co.,",365,356,103,33,2023-03-22,7
8845,"Chen Yu Enterprise Co.,",365,356,103,33,2023-10-18,5
8846,"Chen Yu Enterprise Co.,",365,356,103,33,2023-06-03,4
8847,"Chen Yu Enterprise Co.,",363,354,103,33,2023-04-25,2
8848,"Chen Yu Enterprise Co.,",363,354,103,33,2023-09-05,5
8849,"Chen Yu Enterprise Co.,",363,354,103,33,2023-05-19,2
8850,"Chen Yu Enterprise Co.,",360,351,104,33,2023-04-22,5
8851,"Chen Yu Enterprise Co.,",360,351,104,33,2023-10-19,2
8852,"Chen Yu Enterprise Co.,",360,351,104,33,2023-05-11,5
8853,"Chen Yu Enterprise Co.,",358,349,104,33,2023-03-28,2
8854,"Chen Yu Enterprise Co.,",358,349,104,33,2023-10-13,7
8855,"Chen Yu Enterprise Co.,",358,349,104,33,2023-06-17,7
8856,Fu Chin Sport Equipment Co.,362,353,104,33,2023-03-22,2
8857,Fu Chin Sport Equipment Co.,362,353,104,33,2023-09-25,1
8858,Fu Chin Sport Equipment Co.,362,353,104,33,2023-05-25,7
8859,Hai Wan Shin Sport Equipment Co.,359,350,103,33,2023-04-24,3
8860,Hai Wan Shin Sport Equipment Co.,359,350,103,33,2023-09-29,7
8861,Hai Wan Shin Sport Equipment Co.,359,350,103,33,2023-05-26,1
8862,Hai Wan Shin Sport Equipment Co.,357,348,104,33,2023-03-29,7
8863,Hai Wan Shin Sport Equipment Co.,357,348,104,33,2023-10-01,7
8864,Hai Wan Shin Sport Equipment Co.,357,348,104,33,2023-05-23,2
8865,Hai Wan Shin Sport Equipment Co.,361,352,104,33,2023-04-27,7
8866,Hai Wan Shin Sport Equipment Co.,361,352,104,33,2023-09-07,7
8867,Hai Wan Shin Sport Equipment Co.,361,352,104,33,2023-06-04,4
8868,Hai Wan Shin Sport Equipment Co.,366,357,103,33,2023-04-26,1
8869,Hai Wan Shin Sport Equipment Co.,366,357,103,33,2023-09-15,2
8870,Hai Wan Shin Sport Equipment Co.,366,357,103,33,2023-06-04,7
8871,Hai Wan Shin Sport Equipment Co.,364,355,103,33,2023-04-06,2
8872,Hai Wan Shin Sport Equipment Co.,364,355,103,33,2023-09-16,2
8873,Hai Wan Shin Sport Equipment Co.,364,355,103,33,2023-06-02,7
8874,"Chen Yu Enterprise Co.,",365,356,104,33,2024-03-17,5
8875,"Chen Yu Enterprise Co.,",365,356,104,33,2024-09-11,2
8876,"Chen Yu Enterprise Co.,",365,356,104,33,2024-06-05,2
8877,"Chen Yu Enterprise Co.,",363,354,104,33,2024-04-10,2
8879,"Chen Yu Enterprise Co.,",363,354,104,33,2024-06-30,2
8880,"Chen Yu Enterprise Co.,",360,351,103,33,2024-04-19,1
8881,"Chen Yu Enterprise Co.,",360,351,103,33,2024-09-06,7
8882,"Chen Yu Enterprise Co.,",360,351,103,33,2024-05-13,4
8883,"Chen Yu Enterprise Co.,",358,349,103,33,2024-04-03,5
8884,"Chen Yu Enterprise Co.,",358,349,103,33,2024-09-09,5
8885,"Chen Yu Enterprise Co.,",358,349,103,33,2024-06-27,5
8886,Fu Chin Sport Equipment Co.,362,353,103,33,2024-04-29,2
8888,Fu Chin Sport Equipment Co.,362,353,103,33,2024-06-30,7
8889,Hai Wan Shin Sport Equipment Co.,359,350,104,33,2024-03-27,3
8890,Hai Wan Shin Sport Equipment Co.,359,350,104,33,2024-09-21,7
8891,Hai Wan Shin Sport Equipment Co.,359,350,104,33,2024-06-12,4
8892,Hai Wan Shin Sport Equipment Co.,357,348,104,33,2024-04-13,7
