ORDER_DETAIL_CODE,ORDER_NUMBER,PRODUCT_NUMBER,QUANTITY,UNIT_COST,UNIT_PRICE,UNIT_SALE_PRICE
101801,8518,100,60,2.76,5.53,5.53
101802,8635,100,66,2.76,5.53,5.53
101803,8547,100,74,2.76,5.53,5.53
101804,9181,100,60,2.76,5.53,5.53
101805,8542,101,8,350.14,630.25,630.25
101806,8666,101,8,350.14,630.25,630.25
101807,8634,101,6,350.14,630.25,630.25
101808,8540,101,10,350.14,630.25,630.25
101809,8671,101,6,350.14,630.25,630.25
101810,8633,101,10,350.14,630.25,630.25
101811,8670,102,8,442.16,928.53,928.53
101812,8538,102,10,442.16,928.53,928.53
101813,8668,102,2,442.16,928.53,928.53
101814,8541,102,4,442.16,928.53,928.53
101815,8539,102,2,442.16,928.53,928.53
101816,8549,102,6,442.16,928.53,928.53
101817,8549,103,4,295.97,532.75,532.75
101818,8666,103,4,295.97,532.75,532.75
101819,8541,103,4,295.97,532.75,532.75
101820,8633,103,4,295.97,532.75,532.75
101821,8542,104,6,375.72,789.02,789.02
101822,8635,104,2,375.72,789.02,789.02
101823,8543,104,2,375.72,789.02,789.02
101824,8671,104,2,375.72,789.02,789.02
101825,8538,105,14,668.67,1471.08,1160.3
101826,8633,105,16,668.67,1471.08,1344.48
101827,8540,105,2,668.67,1471.08,1471.08
101828,8543,105,2,668.67,1471.08,1471.08
101829,8670,105,6,668.67,1471.08,1471.08
101830,8635,105,6,668.67,1471.08,1471.08
101831,8634,106,4,645.26,1161.46,1161.46
101832,8670,106,4,645.26,1161.46,1161.46
101833,8532,106,4,645.26,1161.46,1161.46
101834,8540,106,6,645.26,1161.46,1161.46
101835,8631,106,4,645.26,1161.46,1161.46
101836,8667,106,6,645.26,1161.46,1161.46
101837,8537,106,4,645.26,1161.46,1161.46
101838,8669,107,2,618.05,1359.72,1359.72
101839,8633,107,4,618.05,1359.72,1359.72
101840,8549,107,4,618.05,1359.72,1359.72
101841,8632,107,2,618.05,1359.72,1359.72
101842,8546,107,4,618.05,1359.72,1359.72
101843,8631,108,2,506.01,910.82,910.82
101844,8533,108,2,506.01,910.82,910.82
101846,8544,108,2,506.01,910.82,910.82
101847,8632,108,4,506.01,910.82,910.82
101848,8539,109,20,42.7,76.86,76.86
101849,8667,109,20,42.7,76.86,76.86
101850,8546,109,20,42.7,76.86,76.86
101851,8633,109,20,42.7,76.86,76.86
101852,8545,109,24,42.7,76.86,76.86
101853,8535,110,10,63.36,126.73,126.73
101854,8630,110,24,63.36,126.73,126.73
101855,8534,110,4,63.36,126.73,126.73
101856,8668,110,12,63.36,126.73,126.73
101857,8671,110,18,63.36,126.73,126.73
101858,8548,110,4,63.36,126.73,126.73
101859,8539,111,2,82.11,180.63,180.63
101860,8545,111,2,82.11,180.63,180.63
101861,8669,111,4,82.11,180.63,180.63
101862,8544,111,12,82.11,180.63,180.63
101863,8633,111,4,82.11,180.63,180.63
101864,8632,112,26,7.09,10.64,10.64
101865,8549,112,24,7.09,10.64,10.64
101866,8666,112,18,7.09,10.64,10.64
101867,8630,112,28,7.09,10.64,10.64
101868,8669,113,30,6.4,12.81,12.81
101869,8671,113,32,6.4,12.81,12.81
101870,8542,113,32,6.4,12.81,12.81
101871,8670,113,34,6.4,12.81,12.81
101872,8635,114,2,87.72,219.3,219.3
101873,8670,114,2,87.72,219.3,219.3
101874,8537,114,2,87.72,219.3,219.3
101875,8549,114,2,87.72,219.3,219.3
101876,8666,114,2,87.72,219.3,219.3
101877,8545,115,28,5.34,10.71,10.71
101878,8668,115,36,5.34,10.71,10.71
101879,8549,115,32,5.34,10.71,10.71
101880,8542,115,40,5.34,10.71,10.71
101881,8560,1,56,4.01,6.03,5.73
101882,8554,1,50,4.01,6.03,5.73
101883,8673,1,46,4.01,6.03,6.03
101884,9189,1,94,4.01,6.03,6.03
101885,8640,1,66,4.01,6.03,6.03
101886,8648,1,100,4.01,6.03,5.73
101887,8676,1,78,4.01,6.03,6.03
101888,8557,1,94,4.01,6.03,6.03
101889,8565,1,106,4.01,6.03,6.03
101890,8562,1,84,4.01,6.03,6.03
101891,8574,2,48,9.32,12.13,11.71
101892,8647,2,50,9.32,12.13,11.71
101893,8684,2,50,9.32,12.13,12.13
101894,8555,2,30,9.32,12.13,11.71
101895,8557,2,52,9.32,12.13,12.13
101896,9187,2,46,9.32,12.13,11.71
101897,8586,2,48,9.32,12.13,12.13
101898,8588,2,38,9.32,12.13,12.13
101899,9185,2,62,9.32,12.13,12.13
101900,8576,2,42,9.32,12.13,11.71
101901,8641,2,46,9.32,12.13,11.71
101902,8580,2,44,9.32,12.13,12.13
101903,8641,3,64,16.54,22.84,21.89
101904,8558,3,40,16.54,22.84,22.84
101905,8564,3,50,16.54,22.84,22.84
101906,8567,3,38,16.54,22.84,22.84
101907,8559,3,76,16.54,22.84,21.89
101908,8560,3,38,16.54,22.84,21.89
101909,8637,3,34,16.54,22.84,21.89
101910,8557,3,54,16.54,22.84,22.84
101911,8554,3,38,16.54,22.84,21.89
101912,8684,3,32,16.54,22.84,22.84
101913,8675,4,62,5.11,7.15,7.15
101914,8586,4,64,5.11,7.15,7.15
101915,8637,4,80,5.11,7.15,6.84
101916,8557,4,76,5.11,7.15,7.15
101917,8676,4,94,5.11,7.15,7.15
101918,8641,4,60,5.11,7.15,6.84
101919,8566,4,36,5.11,7.15,7.15
101920,8588,4,54,5.11,7.15,7.15
101921,8564,4,48,5.11,7.15,7.15
101922,8558,5,20,37.81,54.09,54.09
101923,8569,5,20,37.81,54.09,54.09
101924,8555,5,14,37.81,54.09,51.65
101925,8643,5,22,37.81,54.09,54.09
101926,8674,5,24,37.81,54.09,51.65
101927,8673,5,30,37.81,54.09,54.09
101928,8676,5,24,37.81,54.09,54.09
101929,8587,5,20,37.81,54.09,54.09
101930,8562,5,20,37.81,54.09,54.09
101931,8565,6,8,87.63,123.56,123.56
101932,8674,6,8,87.63,123.56,118.18
101933,8559,6,10,87.63,123.56,118.18
101934,8560,6,6,87.63,123.56,118.18
101935,8573,6,8,87.63,123.56,123.56
101936,8562,6,8,87.63,123.56,123.56
101937,8640,6,8,87.63,123.56,123.56
101938,8569,6,8,87.63,123.56,123.56
101939,8564,7,20,47.25,65.23,65.23
101940,8558,7,20,47.25,65.23,65.23
101941,8648,7,20,47.25,65.23,62.52
101942,8559,7,28,47.25,65.23,62.52
101943,8570,7,20,47.25,65.23,65.23
101944,8565,7,20,47.25,65.23,65.23
101945,8679,7,20,47.25,65.23,62.52
101946,8560,7,14,47.25,65.23,62.52
101947,8679,8,22,78.26,134.63,126.16
101948,9186,8,28,78.26,134.63,134.63
101949,8561,8,16,78.26,134.63,126.16
101950,8637,8,28,78.26,134.63,126.16
101951,8648,8,20,78.26,134.63,126.16
101952,8586,8,24,78.26,134.63,134.63
101953,8570,8,22,78.26,134.63,134.63
101954,9187,8,34,78.26,134.63,126.16
101955,8638,8,24,78.26,134.63,134.63
101956,8566,8,26,78.26,134.63,134.63
101957,8555,9,14,9.14,12.15,11.71
101958,8638,9,24,9.14,12.15,12.15
101959,8586,9,16,9.14,12.15,12.15
101960,8557,9,16,9.14,12.15,12.15
101961,8566,9,8,9.14,12.15,12.15
101962,8559,9,12,9.14,12.15,11.71
101963,8554,9,30,9.14,12.15,11.71
101964,9189,9,16,9.14,12.15,12.15
101965,8677,9,16,9.14,12.15,12.15
101966,8674,9,14,9.14,12.15,11.71
101967,8639,10,30,10.23,17.4,17.4
101968,9189,10,26,10.23,17.4,17.4
101969,8559,10,38,10.23,17.4,16.34
101970,9185,10,40,10.23,17.4,17.4
101971,9186,10,36,10.23,17.4,17.4
101972,8561,10,18,10.23,17.4,16.34
101973,8564,10,18,10.23,17.4,17.4
101974,8637,10,34,10.23,17.4,16.34
101975,8676,10,40,10.23,17.4,17.4
101976,8647,11,18,253.07,354.29,339.1
101977,8587,11,18,253.07,354.29,354.29
101978,8565,11,24,253.07,354.29,354.29
101979,8557,11,16,253.07,354.29,354.29
101980,8567,11,12,253.07,354.29,354.29
101981,8579,11,12,253.07,354.29,354.29
101982,9188,11,18,253.07,354.29,339.1
101983,8648,12,36,486.92,633.0,611.08
101984,8673,12,36,486.92,633.0,633.0
101985,8566,12,34,486.92,633.0,633.0
101986,8640,12,30,486.92,633.0,622.9
101987,8587,12,40,486.92,633.0,613.79
101988,8683,12,34,486.92,633.0,611.08
101989,8561,12,32,486.92,633.0,611.08
101990,8560,12,38,486.92,633.0,611.08
101991,8645,12,36,486.92,633.0,527.26
101992,8568,12,32,486.92,633.0,633.0
101993,8678,13,34,398.41,537.84,537.84
101994,8565,13,32,398.41,537.84,448.57
101995,8570,13,28,398.41,537.84,488.0
101996,8566,13,16,398.41,537.84,537.84
101997,8578,13,26,398.41,537.84,492.47
101998,8683,13,26,398.41,537.84,516.94
101999,8674,13,30,398.41,537.84,516.94
102000,8587,13,28,398.41,537.84,537.84
102001,9186,13,30,398.41,537.84,463.33
102002,8553,14,38,489.42,611.78,593.41
102003,8676,14,38,489.42,611.78,559.78
102004,8560,14,36,489.42,611.78,593.41
102005,8569,14,40,489.42,611.78,605.57
102006,8568,14,36,489.42,611.78,534.48
102007,8648,14,40,489.42,611.78,593.41
102008,8571,14,40,489.42,611.78,600.86
102009,8643,14,36,489.42,611.78,565.15
102010,8561,15,14,504.54,756.82,718.97
102011,8553,15,30,504.54,756.82,718.97
102012,8555,15,14,504.54,756.82,718.97
102013,8640,15,20,504.54,756.82,633.9
102014,8638,15,20,504.54,756.82,635.79
102015,8639,15,24,504.54,756.82,693.4
102016,9188,15,24,504.54,756.82,718.97
102017,8675,16,84,1.02,2.05,2.05
102018,8684,16,94,1.02,2.05,2.05
102019,8648,16,72,1.02,2.05,1.89
102020,8567,16,86,1.02,2.05,2.05
102021,8553,16,72,1.02,2.05,1.89
102022,8566,16,90,1.02,2.05,2.05
102023,8640,16,78,1.02,2.05,2.05
102024,8680,17,40,60.29,84.41,84.41
102025,8638,17,30,60.29,84.41,84.41
102026,8553,17,30,60.29,84.41,80.79
102027,8644,17,34,60.29,84.41,80.79
102028,8641,17,34,60.29,84.41,80.79
102029,8683,17,36,60.29,84.41,80.79
102030,8557,17,36,60.29,84.41,84.41
102031,8677,17,44,60.29,84.41,84.41
102032,9185,17,26,60.29,84.41,84.41
102033,8554,17,56,60.29,84.41,80.79
102034,8646,17,30,60.29,84.41,84.41
102035,9187,17,42,60.29,84.41,80.79
102036,8555,17,26,60.29,84.41,80.79
102037,8640,17,44,60.29,84.41,84.41
102038,8641,18,54,89.16,133.75,127.06
102039,8579,18,28,89.16,133.75,133.75
102040,8574,18,44,89.16,133.75,127.06
102041,8587,18,46,89.16,133.75,133.75
102042,8566,18,32,89.16,133.75,133.75
102043,8582,18,38,89.16,133.75,133.75
102044,8568,18,42,89.16,133.75,133.75
102045,9186,18,46,89.16,133.75,133.75
102046,8559,18,40,89.16,133.75,127.06
102047,8578,18,52,89.16,133.75,133.75
102048,8573,18,44,89.16,133.75,133.75
102049,8558,18,38,89.16,133.75,133.75
102050,8553,18,48,89.16,133.75,127.06
102051,8565,19,44,153.53,245.66,245.66
102052,8558,19,54,153.53,245.66,245.66
102053,8637,19,40,153.53,245.66,231.85
102054,8640,19,42,153.53,245.66,245.66
102055,8563,19,26,153.53,245.66,245.66
102056,8562,19,50,153.53,245.66,233.61
102057,8588,19,42,153.53,245.66,183.46
102058,8648,19,50,153.53,245.66,231.85
102059,8561,19,46,153.53,245.66,231.85
102060,8638,19,60,153.53,245.66,245.66
102061,8638,20,32,80.63,112.9,112.9
102062,8562,20,28,80.63,112.9,112.9
102063,8560,20,18,80.63,112.9,108.05
102064,8684,20,26,80.63,112.9,112.9
102065,8639,20,30,80.63,112.9,112.9
102066,8556,20,34,80.63,112.9,112.9
102067,8640,20,22,80.63,112.9,112.9
102068,9187,20,36,80.63,112.9,108.05
102069,8648,20,24,80.63,112.9,108.05
102070,9186,21,44,30.28,36.34,36.34
102071,9185,21,32,30.28,36.34,36.34
102072,8560,21,18,30.28,36.34,35.43
102073,8674,21,22,30.28,36.34,35.43
102074,8565,21,28,30.28,36.34,36.34
102075,8557,21,24,30.28,36.34,36.34
102076,8675,21,38,30.28,36.34,36.34
102077,8676,22,12,10.18,15.28,15.28
102078,8673,22,10,10.18,15.28,15.28
102079,8684,22,14,10.18,15.28,15.28
102080,8557,22,16,10.18,15.28,15.28
102081,9186,22,8,10.18,15.28,15.28
102082,8556,22,8,10.18,15.28,15.28
102083,9185,22,10,10.18,15.28,15.28
102084,8567,23,10,65.25,97.87,97.87
102085,8679,23,10,65.25,97.87,92.98
102086,8566,23,10,65.25,97.87,97.87
102087,9185,23,10,65.25,97.87,97.87
102088,8569,23,10,65.25,97.87,97.87
102089,8559,23,10,65.25,97.87,92.98
102090,8640,23,10,65.25,97.87,97.87
102091,9188,23,12,65.25,97.87,92.98
102092,8682,24,36,63.95,76.73,76.73
102093,8645,24,36,63.95,76.73,76.73
102094,8556,24,36,63.95,76.73,76.73
102095,8648,24,38,63.95,76.73,74.81
102096,8583,24,40,63.95,76.73,76.73
102097,8559,24,20,63.95,76.73,74.81
102098,8561,24,72,63.95,76.73,74.81
102099,9189,24,38,63.95,76.73,76.73
102100,9187,24,18,63.95,76.73,74.81
102101,8563,24,36,63.95,76.73,76.73
102102,9187,25,28,172.17,258.26,245.35
102103,8639,25,34,172.17,258.26,258.26
102104,8648,25,30,172.17,258.26,245.35
102105,8682,25,30,172.17,258.26,258.26
102106,8576,25,30,172.17,258.26,245.35
102107,8637,25,20,172.17,258.26,245.35
102108,8556,25,40,172.17,258.26,258.26
102109,8675,26,18,217.91,326.86,326.86
102110,8570,26,12,217.91,326.86,326.86
102111,8562,26,20,217.91,326.86,326.86
102112,8642,26,14,217.91,326.86,326.86
102113,9188,26,18,217.91,326.86,310.52
102114,8588,26,18,217.91,326.86,326.86
102115,9185,26,18,217.91,326.86,326.86
102116,8641,26,18,217.91,326.86,310.52
102117,8681,26,16,217.91,326.86,326.86
102118,8568,26,28,217.91,326.86,326.86
102119,8676,27,22,245.44,441.8,441.8
102120,8677,27,18,245.44,441.8,441.8
102121,8684,27,16,245.44,441.8,441.8
102122,8637,27,16,245.44,441.8,412.35
102123,8675,27,20,245.44,441.8,441.8
102124,8648,27,14,245.44,441.8,412.35
102125,8673,27,20,245.44,441.8,441.8
102126,8566,27,8,245.44,441.8,441.8
102127,8555,27,10,245.44,441.8,412.35
102128,8560,27,10,245.44,441.8,412.35
102129,8680,28,26,24.35,30.44,30.44
102130,8568,28,26,24.35,30.44,30.44
102131,9185,28,28,24.35,30.44,30.44
102132,8639,28,26,24.35,30.44,30.44
102133,8578,28,28,24.35,30.44,30.44
102134,8679,28,26,24.35,30.44,29.53
102135,8575,28,24,24.35,30.44,30.44
102136,8584,28,22,24.35,30.44,30.44
102137,8647,28,32,24.35,30.44,29.53
102138,8586,28,26,24.35,30.44,30.44
102139,8674,28,28,24.35,30.44,29.53
102140,8586,29,24,41.77,71.02,71.02
102141,8638,29,24,41.77,71.02,71.02
102142,8584,29,14,41.77,71.02,71.02
102143,8553,29,24,41.77,71.02,66.65
102144,8583,29,30,41.77,71.02,71.02
102145,8563,29,22,41.77,71.02,71.02
102146,8561,29,22,41.77,71.02,66.65
102147,8580,29,22,41.77,71.02,71.02
102148,8647,29,24,41.77,71.02,66.65
102149,8588,29,20,41.77,71.02,71.02
102150,8646,29,18,41.77,71.02,71.02
102151,8571,29,22,41.77,71.02,71.02
102152,8558,29,22,41.77,71.02,71.02
102153,8677,30,30,6.78,13.57,13.57
102154,8681,30,28,6.78,13.57,13.57
102155,8567,30,14,6.78,13.57,13.57
102156,8553,30,28,6.78,13.57,12.56
102157,8576,30,24,6.78,13.57,12.56
102158,8644,30,22,6.78,13.57,12.56
102159,8557,30,26,6.78,13.57,13.57
102160,9189,30,26,6.78,13.57,13.57
102161,8566,31,44,7.8,15.6,15.6
102162,8637,31,40,7.8,15.6,14.43
102163,8640,31,56,7.8,15.6,15.6
102164,8588,31,44,7.8,15.6,15.6
102165,8567,31,38,7.8,15.6,15.6
102166,8639,31,46,7.8,15.6,15.6
102167,8563,31,34,7.8,15.6,15.6
102168,9186,32,60,16.87,25.31,25.31
102169,8584,32,58,16.87,25.31,25.31
102170,8675,32,60,16.87,25.31,25.31
102171,8644,32,62,16.87,25.31,24.04
102172,8678,32,60,16.87,25.31,25.31
102173,8641,32,80,16.87,25.31,24.04
102174,8580,32,58,16.87,25.31,25.31
102175,8558,32,52,16.87,25.31,25.31
102176,8674,32,66,16.87,25.31,24.04
102177,8565,32,44,16.87,25.31,25.31
102178,8586,32,56,16.87,25.31,25.31
102179,9189,32,50,16.87,25.31,25.31
102180,8684,33,60,18.2,27.3,27.3
102181,8562,33,80,18.2,27.3,27.3
102182,8587,33,54,18.2,27.3,27.3
102183,8572,33,92,18.2,27.3,27.3
102184,8565,33,72,18.2,27.3,27.3
102185,8674,33,64,18.2,27.3,25.94
102186,8588,33,90,18.2,27.3,27.3
102187,8639,33,68,18.2,27.3,27.3
102188,9189,33,70,18.2,27.3,27.3
102189,8643,33,72,18.2,27.3,27.3
102190,8639,34,86,28.94,46.31,46.31
102191,8676,34,70,28.94,46.31,46.31
102192,8567,34,40,28.94,46.31,46.31
102193,8586,34,102,28.94,46.31,46.31
102194,8553,34,106,28.94,46.31,43.7
102195,8562,34,68,28.94,46.31,46.31
102196,8558,34,58,28.94,46.31,46.31
102197,8560,34,50,28.94,46.31,43.7
102198,8677,34,84,28.94,46.31,46.31
102199,9187,34,106,28.94,46.31,43.7
102200,8586,35,68,18.42,24.86,24.86
102201,8640,35,70,18.42,24.86,24.86
102202,8641,35,92,18.42,24.86,23.89
102203,8558,35,70,18.42,24.86,24.86
102204,8565,35,112,18.42,24.86,24.86
102205,8566,35,28,18.42,24.86,24.86
102206,8567,35,30,18.42,24.86,24.86
102207,8558,36,34,18.45,30.64,30.64
102208,8638,36,38,18.45,30.64,30.64
102209,8565,36,68,18.45,30.64,30.64
102210,8676,36,72,18.45,30.64,30.64
102211,9187,36,80,18.45,30.64,28.81
102212,8588,36,80,18.45,30.64,30.64
102213,8553,36,56,18.45,30.64,28.81
102214,8557,36,94,18.45,30.64,30.64
102215,8560,36,40,18.45,30.64,28.81
102216,8674,37,42,29.93,47.88,45.18
102217,8676,37,50,29.93,47.88,47.88
102218,8553,37,44,29.93,47.88,45.18
102219,8567,37,48,29.93,47.88,47.88
102220,8640,37,40,29.93,47.88,47.88
102221,8554,38,54,20.54,30.84,29.29
102222,8675,38,38,20.54,30.84,30.84
102223,8553,38,30,20.54,30.84,29.29
102224,9186,38,34,20.54,30.84,30.84
102225,9185,38,26,20.54,30.84,30.84
102226,8562,39,46,41.65,66.66,66.66
102227,8558,39,42,41.65,66.66,66.66
102228,8588,39,44,41.65,66.66,66.66
102229,8556,39,50,41.65,66.66,66.66
102230,8674,39,50,41.65,66.66,62.91
102231,8567,39,50,41.65,66.66,66.66
102232,8566,40,54,18.19,25.29,25.29
102233,8677,40,108,18.19,25.29,25.29
102234,8558,40,98,18.19,25.29,25.29
102235,8639,40,70,18.19,25.29,25.29
102236,8684,40,72,18.19,25.29,25.29
102237,8675,40,88,18.19,25.29,25.29
102238,8587,40,80,18.19,25.29,25.29
102239,8638,40,80,18.19,25.29,25.29
102240,8561,41,14,25.15,32.7,31.57
102241,8566,41,22,25.15,32.7,32.7
102242,8640,41,22,25.15,32.7,32.7
102243,8558,41,22,25.15,32.7,32.7
102244,8637,41,24,25.15,32.7,31.57
102245,8638,41,22,25.15,32.7,32.7
102246,8559,41,28,25.15,32.7,31.57
102247,8559,42,32,100.91,151.38,143.8
102248,8675,42,32,100.91,151.38,151.38
102249,8586,42,30,100.91,151.38,151.38
102250,8558,42,20,100.91,151.38,151.38
102251,8555,42,26,100.91,151.38,143.8
102252,8641,42,22,100.91,151.38,143.8
102253,8677,42,30,100.91,151.38,151.38
102254,8566,42,14,100.91,151.38,151.38
102255,8684,42,28,100.91,151.38,151.38
102256,8556,43,60,126.51,189.77,143.35
102257,8565,43,40,126.51,189.77,189.77
102258,9188,43,46,126.51,189.77,180.27
102259,9189,43,46,126.51,189.77,189.77
102260,8555,43,42,126.51,189.77,180.27
102261,9187,43,42,126.51,189.77,180.27
102262,8641,43,74,126.51,189.77,180.27
102263,8675,43,44,126.51,189.77,189.77
102264,8640,43,40,126.51,189.77,189.77
102265,8554,44,42,227.69,341.54,324.48
102266,8567,44,22,227.69,341.54,341.54
102267,8558,44,32,227.69,341.54,341.54
102268,8587,44,32,227.69,341.54,301.97
102269,9186,44,42,227.69,341.54,316.66
102270,9188,44,20,227.69,341.54,324.48
102271,8565,44,22,227.69,341.54,341.54
102272,8675,44,36,227.69,341.54,309.51
102273,8639,44,32,227.69,341.54,341.54
102274,8562,44,18,227.69,341.54,341.54
102275,8676,44,40,227.69,341.54,269.2
102276,8673,44,44,227.69,341.54,296.48
102277,8674,44,40,227.69,341.54,324.48
102278,9189,44,24,227.69,341.54,341.54
102279,8564,45,10,370.35,555.53,555.53
102280,8588,45,16,370.35,555.53,555.53
102281,8559,45,10,370.35,555.53,527.76
102282,9187,45,10,370.35,555.53,527.76
102283,9188,45,20,370.35,555.53,527.76
102284,8640,45,16,370.35,555.53,555.53
102285,8675,45,22,370.35,555.53,555.53
102286,8677,45,10,370.35,555.53,555.53
102287,8638,45,12,370.35,555.53,555.53
102288,9188,46,20,52.54,73.55,70.4
102289,8640,46,16,52.54,73.55,73.55
102290,9189,46,18,52.54,73.55,73.55
102291,8637,46,18,52.54,73.55,70.4
102292,8639,46,18,52.54,73.55,73.55
102293,8565,46,20,52.54,73.55,73.55
102294,8638,47,30,43.77,63.49,63.49
102295,8554,47,44,43.77,63.49,60.52
102296,8557,47,36,43.77,63.49,63.49
102297,8675,47,44,43.77,63.49,63.49
102298,8564,47,24,43.77,63.49,63.49
102299,9189,47,26,43.77,63.49,63.49
102300,8676,47,48,43.77,63.49,63.49
102301,9187,47,46,43.77,63.49,60.52
102302,9185,47,44,43.77,63.49,63.49
102303,8564,48,6,53.93,107.86,107.86
102304,8677,48,14,53.93,107.86,107.86
102305,8557,48,18,53.93,107.86,107.86
102306,8558,48,8,53.93,107.86,107.86
102307,8560,48,8,53.93,107.86,99.76
102308,8676,48,22,53.93,107.86,107.86
102309,8638,48,8,53.93,107.86,107.86
102310,9186,48,10,53.93,107.86,107.86
102311,9187,48,16,53.93,107.86,99.76
102312,8556,48,10,53.93,107.86,107.86
102313,8563,48,6,53.93,107.86,107.86
102314,8567,49,16,15.71,31.42,31.42
102315,8561,49,14,15.71,31.42,29.06
102316,8563,49,12,15.71,31.42,31.42
102317,8639,49,22,15.71,31.42,31.42
102318,8640,49,20,15.71,31.42,31.42
102319,8677,50,88,1.96,3.92,3.92
102320,8561,50,78,1.96,3.92,3.63
102321,8639,50,126,1.96,3.92,3.92
102322,9188,50,134,1.96,3.92,3.63
102323,8675,50,150,1.96,3.92,3.92
102324,8564,50,66,1.96,3.92,3.92
102325,8588,50,88,1.96,3.92,3.92
102326,8648,50,78,1.96,3.92,3.63
102327,8559,50,158,1.96,3.92,3.63
102328,8587,50,186,1.96,3.92,3.92
102329,8565,50,96,1.96,3.92,3.92
102330,8676,51,34,34.47,68.94,68.94
102331,8567,51,48,34.47,68.94,68.94
102332,8641,51,86,34.47,68.94,63.77
102333,8639,51,40,34.47,68.94,68.94
102334,8673,51,30,34.47,68.94,68.94
102335,8587,51,70,34.47,68.94,68.94
102336,8559,51,46,34.47,68.94,63.77
102337,8588,51,54,34.47,68.94,68.94
102338,8560,51,22,34.47,68.94,63.77
102339,8563,51,16,34.47,68.94,68.94
102340,8637,51,54,34.47,68.94,63.77
102341,8638,51,36,34.47,68.94,68.94
102342,8675,51,44,34.47,68.94,68.94
102343,8554,51,34,34.47,68.94,63.77
102344,8675,52,42,18.35,36.7,36.7
102345,9185,52,36,18.35,36.7,36.7
102346,8562,52,40,18.35,36.7,36.7
102347,9186,52,48,18.35,36.7,36.7
102348,8553,52,40,18.35,36.7,33.95
102349,8586,52,26,18.35,36.7,36.7
102350,8564,52,20,18.35,36.7,36.7
102351,8556,52,48,18.35,36.7,36.7
102352,8637,52,62,18.35,36.7,33.95
102353,8586,53,56,28.2,39.49,39.49
102354,8639,53,30,28.2,39.49,39.49
102355,8676,53,24,28.2,39.49,39.49
102356,9187,53,40,28.2,39.49,37.79
102357,8553,53,78,28.2,39.49,37.79
102358,9189,53,34,28.2,39.49,39.49
102359,8554,53,44,28.2,39.49,37.79
102360,8673,53,36,28.2,39.49,39.49
102361,8677,53,64,28.2,39.49,39.49
102362,8648,53,44,28.2,39.49,37.79
102363,8565,53,32,28.2,39.49,39.49
102364,8558,53,26,28.2,39.49,39.49
102365,8562,54,58,34.36,51.54,51.54
102366,8553,54,44,34.36,51.54,48.95
102367,8648,54,38,34.36,51.54,48.95
102368,8673,54,42,34.36,51.54,51.54
102369,8560,54,30,34.36,51.54,48.95
102370,8640,54,52,34.36,51.54,51.54
102371,8638,54,46,34.36,51.54,51.54
102372,8557,54,58,34.36,51.54,51.54
102373,8684,54,44,34.36,51.54,51.54
102374,8675,54,58,34.36,51.54,51.54
102375,8640,55,46,3.9,7.8,7.8
102376,8557,55,32,3.9,7.8,7.8
102377,8566,55,22,3.9,7.8,7.8
102378,8554,55,72,3.9,7.8,7.21
102379,8675,55,52,3.9,7.8,7.8
102380,9186,55,58,3.9,7.8,7.8
102381,8637,55,56,3.9,7.8,7.21
102382,8553,55,66,3.9,7.8,7.21
102383,8558,55,48,3.9,7.8,7.8
102384,8648,55,86,3.9,7.8,7.21
102385,8676,55,50,3.9,7.8,7.8
102386,8674,55,26,3.9,7.8,7.21
102387,8565,55,40,3.9,7.8,7.8
102388,9186,56,36,8.53,17.09,17.09
102389,8675,56,38,8.53,17.09,17.09
102390,8640,56,30,8.53,17.09,17.09
102391,8559,56,42,8.53,17.09,15.8
102392,8567,56,24,8.53,17.09,17.09
102393,8556,56,38,8.53,17.09,17.09
102394,8566,56,22,8.53,17.09,17.09
102395,9188,56,36,8.53,17.09,15.8
102396,8553,56,36,8.53,17.09,15.8
102397,8639,56,32,8.53,17.09,17.09
102398,8638,57,18,38.97,77.94,77.94
102399,8559,57,16,38.97,77.94,72.09
102400,8640,57,24,38.97,77.94,77.94
102401,9185,57,22,38.97,77.94,77.94
102402,8555,57,10,38.97,77.94,72.09
102403,8676,57,28,38.97,77.94,77.94
102404,8673,57,20,38.97,77.94,77.94
102405,8587,57,26,38.97,77.94,77.94
102406,8567,57,16,38.97,77.94,77.94
102407,8677,57,32,38.97,77.94,77.94
102408,8684,58,22,56.88,79.65,79.65
102409,8641,58,28,56.88,79.65,76.23
102410,8566,58,16,56.88,79.65,79.65
102411,8587,58,20,56.88,79.65,79.65
102412,8675,58,28,56.88,79.65,79.65
102413,8648,58,38,56.88,79.65,76.23
102414,8564,58,18,56.88,79.65,79.65
102415,9187,58,30,56.88,79.65,76.23
102416,8673,58,36,56.88,79.65,79.65
102417,9186,58,12,56.88,79.65,79.65
102418,8553,58,18,56.88,79.65,76.23
102419,9188,58,38,56.88,79.65,76.23
102420,9185,58,16,56.88,79.65,79.65
102421,8564,59,8,45.58,59.25,59.25
102422,8558,59,12,45.58,59.25,59.25
102423,9187,59,24,45.58,59.25,57.2
102424,9185,59,24,45.58,59.25,59.25
102425,9186,59,26,45.58,59.25,59.25
102426,9188,59,16,45.58,59.25,57.2
102427,8586,59,26,45.58,59.25,59.25
102428,8674,59,28,45.58,59.25,57.2
102429,8684,59,26,45.58,59.25,59.25
102430,8638,59,10,45.58,59.25,59.25
102431,8566,59,16,45.58,59.25,59.25
102432,8567,59,14,45.58,59.25,59.25
